Open Mic,Day,Start Time,Latest End Time,Venue Name,Borough,Neighborhood,Location,Venue type,Cost,Stage time,Sign-Up Instructions,Host(s) / Organizer,Changes/updates,Last verified,This Month's Changes ,Other Rules,Help other comics! Leave reviews,unique identifier,Geocodio Latitude,Geocodio Longitude,Geocodio Accuracy Score,Geocodio Accuracy Type,Geocodio Address Line 1,Geocodio Address Line 2,Geocodio Address Line 3,Geocodio House Number,Geocodio Street,Geocodio Unit Type,Geocodio Unit Number,Geocodio City,Geocodio State,Geocodio County,Geocodio Postal Code,Geocodio Country,Geocodio Source
Tiny Cupboard Bad Decision,Saturday,10:00 PM,11:30 PM,The Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,Warren Snipes,@thetinycupboard,Verified 5/8 Malev,,,,Saturday-10:00 PM-@thetinycupboard,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
Fun Mug,Sunday,6:00 PM,7:30 PM,Fear City Comedy Club,Manhattan ,LES,"17 Essex St, New York, NY 10002",Comedy Club,$5,5,Comment on IG @thefearcitycomedyclub,Pablo Pantalones,@funmugnyc or @pabspants,Verified 5/13 Malev,,"2 comics go up together to each pull 3 riffs from the bucket, riff back and forth on stage together, then they get to each choose another comic to take their place, it's actually super fun",An Adam favorite,Sunday-6:00 PM-@funmugnyc or @pabspants,40.715248,-73.990081,1,rooftop,17 Essex St,,"New York, NY 10002",17,Essex St,,,New York,NY,New York County,10002,US,City of New York
Fear City,Sunday,9:00 PM,10:30 PM,Fear City Comedy Club,Manhattan ,LES,"17 Essex St, New York, NY 10002",Comedy Club,$5 cash,7,sign up there,"Jonesy, Ty Pete","@thefearcitycomedyclub, @typetecomedy",Verified 5/13 Malev,,,,"Sunday-9:00 PM-@thefearcitycomedyclub, @typetecomedy",40.715248,-73.990081,1,rooftop,17 Essex St,,"New York, NY 10002",17,Essex St,,,New York,NY,New York County,10002,US,City of New York
Fear City Mic,Monday,6:00 PM,7:30 PM,Fear City Comedy Club,Manhattan ,LES,"17 Essex St, New York, NY 10002",Comedy Club,$5,5,Comment on IG @thefearcitycomedyclub,Jonesy,@thefearcitycomedyclub,Verified 5/13 Malev,,,,Monday-6:00 PM-@thefearcitycomedyclub,40.715248,-73.990081,1,rooftop,17 Essex St,,"New York, NY 10002",17,Essex St,,,New York,NY,New York County,10002,US,City of New York
Fear City,Monday,9:00 PM,10:15 PM,Fear City Comedy Club,Manhattan ,LES,"17 Essex St, New York, NY 10002",Comedy Club,$5,,Sign up in person,Danny Fallon,@thefearcitycomedyclub,Verified 5/13 Malev,,,,Monday-9:00 PM-@thefearcitycomedyclub,40.715248,-73.990081,1,rooftop,17 Essex St,,"New York, NY 10002",17,Essex St,,,New York,NY,New York County,10002,US,City of New York
Fear City Mic,Tuesday,6:00 PM,7:30 PM,Fear City Comedy Club,Manhattan ,LES,"17 Essex St, New York, NY 10002",Comedy Club,$5,5,Comment on IG @thefearcitycomedyclub,Jonesy,@thefearcitycomedyclub,Verified 5/8 Malev,,,,Tuesday-6:00 PM-@thefearcitycomedyclub,40.715248,-73.990081,1,rooftop,17 Essex St,,"New York, NY 10002",17,Essex St,,,New York,NY,New York County,10002,US,City of New York
Fear City,Tuesday,9:00 PM,10:15 PM,Fear City Comedy Club,Manhattan ,LES,"17 Essex St, New York, NY 10002",Comedy Club,$5,5,Sign up in person,Jonesy,@thefearcitycomedyclub,Verified 5/8 Malev,,,,Tuesday-9:00 PM-@thefearcitycomedyclub,40.715248,-73.990081,1,rooftop,17 Essex St,,"New York, NY 10002",17,Essex St,,,New York,NY,New York County,10002,US,City of New York
Fear City Mic,Wednesday,6:00 PM,7:30 PM,Fear City Comedy Club,Manhattan ,LES,"17 Essex St, New York, NY 10002",Comedy Club,$5,,Comment on IG @thefearcitycomedyclub,Jonesy,@thefearcitycomedyclub,Verified 5/8 Malev,,,,Wednesday-6:00 PM-@thefearcitycomedyclub,40.715248,-73.990081,1,rooftop,17 Essex St,,"New York, NY 10002",17,Essex St,,,New York,NY,New York County,10002,US,City of New York
*Show Dependent* 9or10 Fear City,Wednesday,9:00 PM,10:30 PM,Fear City Comedy Club,Manhattan ,LES,"17 Essex St, New York, NY 10002",Comedy Club,$5,5,Find IG post about mic and comment on it: @thefearcitycomedyclub,Jonesy,@thefearcitycomedyclub,Verified 5/8 Malev,,,,Wednesday-9:00 PM-@thefearcitycomedyclub,40.715248,-73.990081,1,rooftop,17 Essex St,,"New York, NY 10002",17,Essex St,,,New York,NY,New York County,10002,US,City of New York
Fear City Mic,Thursday,6:00 PM,7:30 PM,Fear City Comedy Club,Manhattan ,LES,"17 Essex St, New York, NY 10002",Comedy Club,$5,5,Comment on IG @thefearcitycomedyclub,Jonesy,@thefearcitycomedyclub,Verified 5/8 Malev,,,,Thursday-6:00 PM-@thefearcitycomedyclub,40.715248,-73.990081,1,rooftop,17 Essex St,,"New York, NY 10002",17,Essex St,,,New York,NY,New York County,10002,US,City of New York
*Show Dependent* 9or10 Fear City,Thursday,9:00 PM,10:30 PM,Fear City Comedy Club,Brooklyn,LES,"17 Essex St, New York, NY 10002",Comedy Club,$5,5,Comment on IG @thefearcitycomedyclub,Jonesy,@thefearcitycomedyclub,Verified 5/8 Malev,,,,Thursday-9:00 PM-@thefearcitycomedyclub,40.715248,-73.990081,1,rooftop,17 Essex St,,"New York, NY 10002",17,Essex St,,,New York,NY,New York County,10002,US,City of New York
Fear City Mic,Friday,6:00 PM,7:30 PM,Fear City Comedy Club,Manhattan ,LES,"17 Essex St, New York, NY 10002",Comedy Club,$5,5,Comment on IG @thefearcitycomedyclub,Jonesy,@thefearcitycomedyclub,Verified 5/13 Malev,,,,Friday-6:00 PM-@thefearcitycomedyclub,40.715248,-73.990081,1,rooftop,17 Essex St,,"New York, NY 10002",17,Essex St,,,New York,NY,New York County,10002,US,City of New York
*skips 6/13* Fear City Mic,Friday,10:00 PM,7:30 PM,Fear City Comedy Club,Manhattan ,LES,"17 Essex St, New York, NY 10002",Comedy Club,$5,5,Comment on IG @thefearcitycomedyclub,Jonesy,@thefearcitycomedyclub,Verified 5/13 Malev,,,,Friday-10:00 PM-@thefearcitycomedyclub,40.715248,-73.990081,1,rooftop,17 Essex St,,"New York, NY 10002",17,Essex St,,,New York,NY,New York County,10002,US,City of New York
Fear City Mic,Saturday,4:00 PM,5:30 PM,Fear City Comedy Club,Manhattan ,LES,"17 Essex St, New York, NY 10002",Comedy Club,$5,5,Comment on IG @thefearcitycomedyclub,Jonesy,@thefearcitycomedyclub,Verified 5/8 Malev,,,,Saturday-4:00 PM-@thefearcitycomedyclub,40.715248,-73.990081,1,rooftop,17 Essex St,,"New York, NY 10002",17,Essex St,,,New York,NY,New York County,10002,US,City of New York
*1st/3rd Sun* Party Salad,Sunday,6:00 PM,8:00 PM,Easy Lover BK,Brooklyn,Williamsburg,"790 Metropolitan Ave, Brooklyn, NY 11211",Bar,Free + 1 item minimum,,signup there,Zoe and Polina,@partysaladmic,Unverified,,,,Sunday-6:00 PM-@partysaladmic,40.71459,-73.942545,1,rooftop,790 Metropolitan Ave,,"Brooklyn, NY 11211",790,Metropolitan Ave,,,Brooklyn,NY,Kings County,11211,US,City of New York
*1st/3rd* Sponsored mic,Thursday,5:30 PM,8:00 PM,Easy Lover BK,Brooklyn,Williamsburg,"790 Metropolitan Ave, Brooklyn, NY 11211",Bar,Free,,Sign up in person,Amanda Vasco,@vscoa,Verified 5/8 Malev,,,,Thursday-5:30 PM-@vscoa,40.71459,-73.942545,1,rooftop,790 Metropolitan Ave,,"Brooklyn, NY 11211",790,Metropolitan Ave,,,Brooklyn,NY,Kings County,11211,US,City of New York
*2nd/4th* backyard baseball,Thursday,7:00 PM,8:30 PM,Easy Lover BK,Brooklyn,Williamsburg,"790 Metropolitan Ave, Brooklyn, NY 11211",Bar,Free,5,Sign up in person,,@backyardbaseball,Verified 5/8 Malev,,,,Thursday-7:00 PM-@backyardbaseball,40.71459,-73.942545,1,rooftop,790 Metropolitan Ave,,"Brooklyn, NY 11211",790,Metropolitan Ave,,,Brooklyn,NY,Kings County,11211,US,City of New York
2nd/4th Thurs The fran mic,Thursday,8:00 PM,10:00 PM,Easy Lover BK,Brooklyn,Williamsburg,"790 Metropolitan Ave, Brooklyn, NY 11211",Bar,Free + 1 item minimum,,signup there,@allmyproblemz and @suchagreatsky,@franopenmic,Verified tediously 5/8 Malev,,,,Thursday-8:00 PM-@franopenmic,40.71459,-73.942545,1,rooftop,790 Metropolitan Ave,,"Brooklyn, NY 11211",790,Metropolitan Ave,,,Brooklyn,NY,Kings County,11211,US,City of New York
feelings wheel,Saturday,5:30 PM,7:00 PM,Easy Lover BK,Brooklyn,Williamsburg,"790 Metropolitan Ave, Brooklyn, NY 11211",Bar,Free,,Sign up in person,Feelings Wheel host,@feelingswheeliess,Verified 5/8 Malev,,,,Saturday-5:30 PM-@feelingswheeliess,40.71459,-73.942545,1,rooftop,790 Metropolitan Ave,,"Brooklyn, NY 11211",790,Metropolitan Ave,,,Brooklyn,NY,Kings County,11211,US,City of New York
Contagious Comedy,Sunday,6:00 PM,8:00 PM,The Comic Strip Live,Manhattan ,UES,"1568 2nd Ave, New York, NY 10028",Comedy Club,$10 with a free drink,5,email contagiouscomedyopenmic@gmail.com,Nicholle Kun,email contagiouscomedyopenmic@gmail.com,Verified 5/13 Malev,,,,Sunday-6:00 PM-email contagiouscomedyopenmic@gmail.com,40.774875,-73.95371,1,rooftop,1568 2nd Ave,,"New York, NY 10028",1568,2nd Ave,,,New York,NY,New York County,10028,US,City of New York
The Bull Jive mic,Sunday,6:15 PM,7:15 PM,Cowboy Tom's,Manhattan ,Lower east side,"120 Orchard St, New York, NY 10002",Comedy Club,$5,,https://slotted.co/thebulljive/,Chase Allen,@seechaselounge,Verified tediously 5/8 Malev,,Buy a drink please,,Sunday-6:15 PM-@seechaselounge,40.71942,-73.989461,1,rooftop,120 Orchard St,,"New York, NY 10002",120,Orchard St,,,New York,NY,New York County,10002,US,City of New York
The Bull Jive mic,Monday,6:15 PM,7:15 PM,Cowboy Tom's,Manhattan ,Lower east side,"120 Orchard St, New York, NY 10002",Comedy Club,$5,,https://slotted.co/thebulljive/,,@seechaselounge,Verified tediously 5/13 Malev,,,,Monday-6:15 PM-@seechaselounge,40.71942,-73.989461,1,rooftop,120 Orchard St,,"New York, NY 10002",120,Orchard St,,,New York,NY,New York County,10002,US,City of New York
The Bull Jive mic,Tuesday,6:15 PM,7:15 PM,Cowboy Tom's,Manhattan ,Lower east side,"120 Orchard St, New York, NY 10002",Comedy Club,$5,,https://slotted.co/thebulljive/,Chase Allen,@seechaselounge,Verified tediously 5/8 Malev,,Buy a drink please,,Tuesday-6:15 PM-@seechaselounge,40.71942,-73.989461,1,rooftop,120 Orchard St,,"New York, NY 10002",120,Orchard St,,,New York,NY,New York County,10002,US,City of New York
The Jersey mic,Sunday,6:15 PM,7:30 PM,Secret Pour,Brooklyn,Bushwick,"1114 Dekalb Ave, Brooklyn, NY 11221",Bar,$5 cash,5,in person only,Italian dude,@jerseymic,Unverified,,only 10 comics per mic. Must stay the whole time. A booker for the club watches every mic.,,Sunday-6:15 PM-@jerseymic,40.693747,-73.929839,1,rooftop,1114 Dekalb Ave,,"Brooklyn, NY 11221",1114,Dekalb Ave,,,Brooklyn,NY,Kings County,11221,US,City of New York
*biweekly* Good Skunk,Monday,6:00 PM,7:30 PM,Secret Pour,Brooklyn,Bushwick,"1114 Dekalb Ave, Brooklyn, NY 11221",Bar,$2,5,sign up there,,@goodskunkcomedy,"Unverified, message sent",,,,Monday-6:00 PM-@goodskunkcomedy,40.693747,-73.929839,1,rooftop,1114 Dekalb Ave,,"Brooklyn, NY 11221",1114,Dekalb Ave,,,Brooklyn,NY,Kings County,11221,US,City of New York
*Biweekly 1st3rd* Flopsauce ,Tuesday,7:00 PM,8:30 PM,Secret Pour,Brooklyn,Bushwick,"1114 Dekalb Ave, Brooklyn, NY 11221",Bar,Free + 1 item minimum,,signup there,MLeeBaker and KaylaKirk,@flopsaucemic,Verified tediously 5/8 Malev,,show up first go up first depending on the host,,Tuesday-7:00 PM-@flopsaucemic,40.693747,-73.929839,1,rooftop,1114 Dekalb Ave,,"Brooklyn, NY 11221",1114,Dekalb Ave,,,Brooklyn,NY,Kings County,11221,US,City of New York
Status,Tuesday,9:00 PM,10:30 PM,Secret Pour,Brooklyn,Bushwick,"1114 Dekalb Ave, Brooklyn, NY 11221",Bar,1 drink minimum,,signup there,,@statusmic,Unverified,,,,Tuesday-9:00 PM-@statusmic,40.693747,-73.929839,1,rooftop,1114 Dekalb Ave,,"Brooklyn, NY 11221",1114,Dekalb Ave,,,Brooklyn,NY,Kings County,11221,US,City of New York
The Hump Day Soirée,Wednesday,7:00 PM,9:00 PM,Secret Pour,Brooklyn,Bushwick,"1114 Dekalb Ave, Brooklyn, NY 11221",Bar,Free (pls buy a drink),5,"Show up, go up",Tyler Losier,@losierty13,Verified 5/8 Malev,,"Last Wednesday of every month is a showcase (no mic) - Next show 5/28. Also, we book the showcase from the mics each week!",,Wednesday-7:00 PM-@losierty13,40.693747,-73.929839,1,rooftop,1114 Dekalb Ave,,"Brooklyn, NY 11221",1114,Dekalb Ave,,,Brooklyn,NY,Kings County,11221,US,City of New York
Secret Pour,Thursday,5:00 PM,6:45 PM,Secret Pour,Brooklyn,Bushwick,"1114 Dekalb Ave, Brooklyn, NY 11221",Bar,Free + 1 item minimum,,Sign up in person,Chase Allen,@seechaselounge insta,Unverified,,,,Thursday-5:00 PM-@seechaselounge insta,40.693747,-73.929839,1,rooftop,1114 Dekalb Ave,,"Brooklyn, NY 11221",1114,Dekalb Ave,,,Brooklyn,NY,Kings County,11221,US,City of New York
taylor drew mic,Thursday,7:00 PM,8:30 PM,Secret Pour,Brooklyn,Bushwick,"1114 Dekalb Ave, Brooklyn, NY 11221",Bar,Free + 1 item minimum,5,signup there,Taylor Drew,@taylordrew4u,Verified 5/8 Malev,,,,Thursday-7:00 PM-@taylordrew4u,40.693747,-73.929839,1,rooftop,1114 Dekalb Ave,,"Brooklyn, NY 11221",1114,Dekalb Ave,,,Brooklyn,NY,Kings County,11221,US,City of New York
Bushwick Comedy Club,Sunday,6:30 PM,7:30 PM,Bushwick Comedy Club,Brooklyn,Bushwick,"259 Melrose St, Brooklyn, NY 11206",Comedy Club,Free + 1 item minimum,,signup there,Bushwick Comedy Club,@bushwickcomedyclub,Verified tediously 5/13 Malev,,,,Sunday-6:30 PM-@bushwickcomedyclub,40.70198,-73.929886,1,rooftop,259 Melrose St,,"Brooklyn, NY 11206",259,Melrose St,,,Brooklyn,NY,Kings County,11206,US,City of New York
Bushwick Comedy Club,Monday,7:30 PM,8:30 PM,Bushwick Comedy Club,Brooklyn,Bushwick,"259 Melrose St, Brooklyn, NY 11206",Comedy Club,$5. (NO CASH),,www.bushwickcomedy.com,Jad/Brooks/Kyle,@bushwickcomedyclub,Verified tediously 5/13 Malev,,,,Monday-7:30 PM-@bushwickcomedyclub,40.70198,-73.929886,1,rooftop,259 Melrose St,,"Brooklyn, NY 11206",259,Melrose St,,,Brooklyn,NY,Kings County,11206,US,City of New York
Bushwick Comedy Club,Tuesday,6:30 PM,7:30 PM,Bushwick Comedy Club,Brooklyn,Bushwick,"259 Melrose St, Brooklyn, NY 11206",Comedy Club,$5. (NO CASH),5,www.bushwickcomedy.com,Jad/Brooks/Kyle ,@bushwickcomedyclub ,Verified tediously 5/8 Malev,,,,Tuesday-6:30 PM-@bushwickcomedyclub ,40.70198,-73.929886,1,rooftop,259 Melrose St,,"Brooklyn, NY 11206",259,Melrose St,,,Brooklyn,NY,Kings County,11206,US,City of New York
Bushwick Comedy Club,Wednesday,7:30 PM,8:00 PM,Bushwick Comedy Club,Brooklyn,Bushwick,"259 Melrose St, Brooklyn, NY 11206",Comedy Club,2 item minimum,5,www.bushwickcomedy.com,Jad/Brooks/Kyle ,@bushwickcomedyclub ,Verified tediously 5/8 Malev,,only 10 comics per mic. Must stay the whole time. A booker for the club watches every mic.,,Wednesday-7:30 PM-@bushwickcomedyclub ,40.70198,-73.929886,1,rooftop,259 Melrose St,,"Brooklyn, NY 11206",259,Melrose St,,,Brooklyn,NY,Kings County,11206,US,City of New York
Bushwick Comedy Club,Thursday,6:30 PM,7:30 PM,Bushwick Comedy Club,Brooklyn,Bushwick,"259 Melrose St, Brooklyn, NY 11206",Comedy Club,$5. (NO CASH),5,www.bushwickcomedy.com,Jad/Brooks/Kyle ,@bushwickcomedyclub ,Verified tediously 5/8 Malev,,only 10 comics per mic. Must stay the whole time. A booker for the club watches every mic.,,Thursday-6:30 PM-@bushwickcomedyclub ,40.70198,-73.929886,1,rooftop,259 Melrose St,,"Brooklyn, NY 11206",259,Melrose St,,,Brooklyn,NY,Kings County,11206,US,City of New York
Bushwick Comedy Club,Friday,6:30 PM,7:30 PM,Bushwick Comedy Club,Brooklyn,Bushwick,"259 Melrose St, Brooklyn, NY 11206",Comedy Club,$5. (NO CASH),5,www.bushwickcomedy.com,Jad/Brooks/Kyle,@bushwickcomedyclub,Verified tediously 5/13 Malev,,only 10 comics per mic. Must stay the whole time. A booker for the club watches every mic.,,Friday-6:30 PM-@bushwickcomedyclub,40.70198,-73.929886,1,rooftop,259 Melrose St,,"Brooklyn, NY 11206",259,Melrose St,,,Brooklyn,NY,Kings County,11206,US,City of New York
Bushwick Comedy Club,Saturday,6:30 PM,7:30 PM,Bushwick Comedy Club,Brooklyn,Bushwick,"259 Melrose St, Brooklyn, NY 11206",Comedy Club,$5. (NO CASH),5,www.bushwickcomedy.com,Jad/Brooks/Kyle,@bushwickcomedyclub,Verified tediously 5/8 Malev,,10 comics max per mic,,Saturday-6:30 PM-@bushwickcomedyclub,40.70198,-73.929886,1,rooftop,259 Melrose St,,"Brooklyn, NY 11206",259,Melrose St,,,Brooklyn,NY,Kings County,11206,US,City of New York
Odd bandit (queer and femme),Sunday,7:00 PM,8:30 PM,Dromedary (Queer and Femme),Brooklyn,Bushwick,"266 Irving Ave, Brooklyn, NY 11237",Bar,Free + 1 item minimum,,signup there,Odd bandit (queer and femme),@oddbanditcomedy,Unverified,,,,Sunday-7:00 PM-@oddbanditcomedy,40.699684,-73.915772,1,rooftop,266 Irving Ave,,"Brooklyn, NY 11237",266,Irving Ave,,,Brooklyn,NY,Kings County,11237,US,City of New York
Idaho bar,Sunday,7:00 PM,8:30 PM,Idaho Bar,Manhattan ,East Village,"349 E 13th St, New York, NY 10003",Comedy Club,$2,5,sign up there,Idahoer,@udahomic,Verified tediously 5/13 Malev,,,,Sunday-7:00 PM-@udahomic,40.730909,-73.98339,1,rooftop,349 E 13th St,,"New York, NY 10003",349,E 13th St,,,New York,NY,New York County,10003,US,City of New York
Punching Bag ,Sunday,8:00 PM,9:30 PM,O'keefe's Bar,Brooklyn,Downtown Brooklyn,"62 Court St, Brooklyn, NY 11201",Bar,Free + 1 item minimum,,signup there,Punching Bag,@punchingbagcomedy,Unverified,,,,Sunday-8:00 PM-@punchingbagcomedy,40.692038,-73.991404,1,rooftop,62 Court St,,"Brooklyn, NY 11201",62,Court St,,,Brooklyn,NY,Kings County,11201,US,City of New York
QED Sunday Mic,Sunday,8:30 PM,10:00 PM,Qed Astoria,Queens,Astoria,"27-16 23rd Ave, Astoria, NY 11105",Comedy Club,$5 cash,5,in person only,QED Staff,@qedastoria,Verified tediously 5/13 Malev,,,,Sunday-8:30 PM-@qedastoria,40.775618,-73.914865,1,rooftop,27-16 23rd Ave,,"Astoria, NY 11105",27-16,23rd Ave,,,Astoria,NY,Queens County,11105,US,City of New York
QED Monday,Monday,6:00 PM,7:30 PM,Qed Astoria,Queens,Astoria,"27-16 23rd Ave, Astoria, NY 11105",Comedy Club,$5,5,Sign up at 8:00,QED Staff,@qedastoria,Verified tediously 5/13 Malev,,,,Monday-6:00 PM-@qedastoria,40.775618,-73.914865,1,rooftop,27-16 23rd Ave,,"Astoria, NY 11105",27-16,23rd Ave,,,Astoria,NY,Queens County,11105,US,City of New York
1st&3rd Tues LGBTQ QED Mic,Tuesday,6:00 PM,7:30 PM,Qed Astoria,Queens,Astoria,"27-16 23rd Ave, Astoria, NY 11105",Comedy Club,$5+ purchase,,Sign up at 8:00,QED Staff,@qedastoria,Verified tediously 5/8 Malev,,,,Tuesday-6:00 PM-@qedastoria,40.775618,-73.914865,1,rooftop,27-16 23rd Ave,,"Astoria, NY 11105",27-16,23rd Ave,,,Astoria,NY,Queens County,11105,US,City of New York
QED Open Mic,Wednesday,6:00 PM,7:30 PM,Qed Astoria,Queens,Astoria,"27-16 23rd Ave, Astoria, NY 11105",Comedy Club,$5+ purchase,,Sign up at 5:30,QED Staff,@qedastoria,Verified tediously 5/8 Malev,,,,Wednesday-6:00 PM-@qedastoria,40.775618,-73.914865,1,rooftop,27-16 23rd Ave,,"Astoria, NY 11105",27-16,23rd Ave,,,Astoria,NY,Queens County,11105,US,City of New York
QED Late Mic,Wednesday,9:15 PM,11:15 PM,Qed Astoria,Queens,Astoria,"27-16 23rd Ave, Astoria, NY 11105",Comedy Club,$5+ purchase,,Sign up at 9:30,QED Staff,@qedastoria,Verified tediously 5/8 Malev,,,,Wednesday-9:15 PM-@qedastoria,40.775618,-73.914865,1,rooftop,27-16 23rd Ave,,"Astoria, NY 11105",27-16,23rd Ave,,,Astoria,NY,Queens County,11105,US,City of New York
QED Open Mic,Thursday,6:00 PM,7:30 PM,Qed Astoria,Queens,Astoria,"27-16 23rd Ave, Astoria, NY 11105",Comedy Club,$5+ purchase,,Sign up at 5:30,QED Staff,@qedastoria,Verified tediously 5/8 Malev,,,,Thursday-6:00 PM-@qedastoria,40.775618,-73.914865,1,rooftop,27-16 23rd Ave,,"Astoria, NY 11105",27-16,23rd Ave,,,Astoria,NY,Queens County,11105,US,City of New York
QED Late Mic,Thursday,10:45 PM,12:15 AM,Qed Astoria,Queens,Astoria,"27-16 23rd Ave, Astoria, NY 11105",Comedy Club,$5+ purchase,,Sign up at 10:30,QED Staff,@qedastoria,Verified tediously 5/8 Malev,,,,Thursday-10:45 PM-@qedastoria,40.775618,-73.914865,1,rooftop,27-16 23rd Ave,,"Astoria, NY 11105",27-16,23rd Ave,,,Astoria,NY,Queens County,11105,US,City of New York
QED Open Mic,Friday,5:00 PM,6:30 PM,Qed Astoria,Queens,Astoria,"27-16 23rd Ave, Astoria, NY 11105",Comedy Club,$5+ purchase,,Sign up in person,QED Staff,@qedastoria,Verified tediously 5/8 Malev,,Free to watch; purchase required to perform,,Friday-5:00 PM-@qedastoria,40.775618,-73.914865,1,rooftop,27-16 23rd Ave,,"Astoria, NY 11105",27-16,23rd Ave,,,Astoria,NY,Queens County,11105,US,City of New York
Pit Improv Jam,Sunday,9:30 PM,11:00 PM,The Pit Midtown,Manhattan ,Midtown,"154 W 29th St, New York, NY 10001",Comedy Club,$5+ purchase,,Sign up at 8:00,,@thepitnyc,Verified tediously 5/13 Malev,,,,Sunday-9:30 PM-@thepitnyc,40.747473,-73.992227,1,rooftop,154 W 29th St,,"New York, NY 10001",154,W 29th St,,,New York,NY,New York County,10001,US,City of New York
B. Y. O. T. ,Sunday,10:00 PM,11:30 PM,Ucb,Manhattan ,East Village,"239 E 14th St, New York, NY 10003",Theatre Space,$5 cash,,signup there,UCB,@byotmic,Verified tediously 5/13 Malev,,,,Sunday-10:00 PM-@byotmic,40.732747,-73.985462,1,rooftop,239 E 14th St,,"New York, NY 10003",239,E 14th St,,,New York,NY,New York County,10003,US,City of New York
Craig Lottner's Open Mic,Wednesday,12:30 PM,2:00 PM,West Side Comedy Club,Manhattan ,UWS,"201 W 75th St, New York, NY 10023",Comedy Club,Free,,No sign-up details,Craig Lottner,@craiglottner,Verified 5/13 Malev,,,,Wednesday-12:30 PM-@craiglottner,40.780777,-73.980467,1,rooftop,201 W 75th St,,"New York, NY 10023",201,W 75th St,,,New York,NY,New York County,10023,US,City of New York
Greg Giraldo's Open Mic,Monday,3:00 PM,4:30 PM,West Side Comedy Club,Manhattan ,UWS,"201 W 75th St, New York, NY 10023",Comedy Club,Free,,No sign-up details,Greg Giraldo,@greggiraldojr,Verified 5/13 Malev,,,,Monday-3:00 PM-@greggiraldojr,40.780777,-73.980467,1,rooftop,201 W 75th St,,"New York, NY 10023",201,W 75th St,,,New York,NY,New York County,10023,US,City of New York
West Side Comedy Club,Monday,4:30 PM,6:00 PM,West Side Comedy Club,Manhattan ,UWS,"201 W 75th St, New York, NY 10023",Comedy Club,$5,,https://www.fcomedyclub.com/open-mics/monday-7%3A00-open-mic-hosted-by-hemming-ge-7,Heming Ge,@heming_comedy,Verified 5/13 Malev,,,,Monday-4:30 PM-@heming_comedy,40.780777,-73.980467,1,rooftop,201 W 75th St,,"New York, NY 10023",201,W 75th St,,,New York,NY,New York County,10023,US,City of New York
(lgbtq + women) we wear pink ,Wednesday,5:45 PM,7:15 PM,West Side Comedy Club,Manhattan ,UWS,"201 W 75th St, New York, NY 10023",Bar,Free + 1 item minimum,,signup there,Alex Kimedian and Patricia Dinglas,@wewearpinkcomedy,Unverified,,7 Min FREE Priority Spot Drawing for those who stay; Opens next mic. 30min+ Late Arrivals get 1 minute less. 16 person cap most nights. ,,Wednesday-5:45 PM-@wewearpinkcomedy,40.780777,-73.980467,1,rooftop,201 W 75th St,,"New York, NY 10023",201,W 75th St,,,New York,NY,New York County,10023,US,City of New York
Open Mic! w/ Obi O'Brien,Monday,4:30 PM,5:30 PM,The Pit NYC,Manhattan ,Midtown,"New York, NY",Theatre Space,$5,,https://thepit-nyc.com/events/monday-open-mic-w-obi-obrien/,Obi O'Brien,@sayhiobi,Verified tediously 5/13 Malev,,,,Monday-4:30 PM-@sayhiobi,40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
PIT $10 Musical Improv Jam,Monday,9:30 PM,11:00 PM,The Pit NYC,Manhattan ,Midtown,"New York, NY",Theatre Space,$10,,Improv Jams & Open Mics | Peoples Improv Theater,Hunter Martin and Austin Olsen,@austino19,Verified tediously 5/13 Malev,,,,Monday-9:30 PM-@austino19,40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
PIT Improv Jam,Tuesday,9:30 PM,10:30 PM,The Pit NYC,Manhattan ,Midtown,"New York, NY",Theatre Space,5,,Improv Jams & Open Mics | Peoples Improv Theater,Lane Napper,@austino19,Verified tediously 5/13 Malev,,,,Tuesday-9:30 PM-@austino19,40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
PIT Show MIC,Wednesday,4:30 PM,6:00 PM,The Pit NYC,Manhattan ,Midtown,"New York, NY",Theatre Space,$5,,Improv Jams & Open Mics | Peoples Improv Theater,DJ Dark Davey,@dmruizcreative,Verified tediously 5/30 Malev,,,,Wednesday-4:30 PM-@dmruizcreative,40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
